Class FQN,Interface FQN
TestConverterEJB546.java,org.apache.cactus.internal.CactusTestCase 
TestConverterEJB546.java,junit.framework.Test 
SampleFilter.java,javax.servlet.Filter 
SampleBodyTag.java,javax.servlet.jsp.tagext.BodyTag 
SampleBodyTag.java,javax.servlet.jsp.tagext.IterationTag 
SampleBodyTag.java,javax.servlet.jsp.tagext.Tag 
SampleBodyTag.java,java.io.Serializable 
SampleServlet.java,java.io.Serializable 
SampleServlet.java,javax.servlet.Servlet 
SampleServlet.java,javax.servlet.ServletConfig 
GenericResponseWrapper.java,javax.servlet.http.HttpServletResponse 
GenericResponseWrapper.java,javax.servlet.ServletResponse 
FilterServletOutputStream.java,java.io.Closeable 
FilterServletOutputStream.java,java.io.Flushable 
FilterServletOutputStream.java,java.lang.AutoCloseable 
TestSampleFilter.java,org.apache.cactus.internal.CactusTestCase 
TestSampleFilter.java,junit.framework.Test 
TestSampleServlet.java,org.apache.cactus.internal.CactusTestCase 
TestSampleServlet.java,junit.framework.Test 
TestSampleBodyTag.java,org.apache.cactus.internal.CactusTestCase 
TestSampleBodyTag.java,junit.framework.Test 
TestHttpUnitIntegration.java,org.apache.cactus.internal.CactusTestCase 
TestHttpUnitIntegration.java,junit.framework.Test 
CactusScannerTag.java,org.apache.commons.jelly.Tag 
PropertiesTest.java,junit.framework.Test 
Sub2Test.java,org.apache.cactus.internal.CactusTestCase 
Sub2Test.java,junit.framework.Test 
Sub3Test.java,org.apache.cactus.internal.CactusTestCase 
Sub3Test.java,junit.framework.Test 
Super2Test.java,org.apache.cactus.internal.CactusTestCase 
Super2Test.java,junit.framework.Test 
Super3Test.java,org.apache.cactus.internal.CactusTestCase 
Super3Test.java,junit.framework.Test 
TestConverterEJB.java,org.apache.cactus.internal.CactusTestCase 
TestConverterEJB.java,junit.framework.Test 
TestJettyAll.java,junit.framework.Test 
SampleFilter.java,javax.servlet.Filter 
GenericResponseWrapper.java,javax.servlet.http.HttpServletResponse 
GenericResponseWrapper.java,javax.servlet.ServletResponse 
FilterServletOutputStream.java,java.io.Closeable 
FilterServletOutputStream.java,java.io.Flushable 
FilterServletOutputStream.java,java.lang.AutoCloseable 
SampleServlet.java,java.io.Serializable 
SampleServlet.java,javax.servlet.Servlet 
SampleServlet.java,javax.servlet.ServletConfig 
SampleTag.java,javax.servlet.jsp.tagext.IterationTag 
SampleTag.java,java.io.Serializable 
SampleTag.java,javax.servlet.jsp.tagext.Tag 
SampleBodyTag.java,javax.servlet.jsp.tagext.BodyTag 
SampleBodyTag.java,javax.servlet.jsp.tagext.IterationTag 
SampleBodyTag.java,javax.servlet.jsp.tagext.Tag 
SampleBodyTag.java,java.io.Serializable 
SampleServletConfig.java,java.io.Serializable 
SampleServletConfig.java,javax.servlet.Servlet 
SampleServletConfig.java,javax.servlet.ServletConfig 
TestSampleFilter.java,org.apache.cactus.internal.CactusTestCase 
TestSampleFilter.java,junit.framework.Test 
TestFilterHttpHeaders.java,org.apache.cactus.internal.CactusTestCase 
TestFilterHttpHeaders.java,junit.framework.Test 
TestJspTagLifecycle.java,org.apache.cactus.internal.CactusTestCase 
TestJspTagLifecycle.java,junit.framework.Test 
TestSetURLSpecific.java,org.apache.cactus.internal.CactusTestCase 
TestSetURLSpecific.java,junit.framework.Test 
TestHttpRequestSpecific.java,org.apache.cactus.internal.CactusTestCase 
TestHttpRequestSpecific.java,junit.framework.Test 
TestSampleTag.java,org.apache.cactus.internal.CactusTestCase 
TestSampleTag.java,junit.framework.Test 
TestSampleBodyTag.java,org.apache.cactus.internal.CactusTestCase 
TestSampleBodyTag.java,junit.framework.Test 
TestSampleServletConfig.java,org.apache.cactus.internal.CactusTestCase 
TestSampleServletConfig.java,junit.framework.Test 
TestSampleServlet.java,org.apache.cactus.internal.CactusTestCase 
TestSampleServlet.java,junit.framework.Test 
TestServletConfig.java,org.apache.cactus.internal.CactusTestCase 
TestServletConfig.java,junit.framework.Test 
TestSetUpTearDown.java,org.apache.cactus.internal.CactusTestCase 
TestSetUpTearDown.java,junit.framework.Test 
TestHttpUnitIntegration.java,org.apache.cactus.internal.CactusTestCase 
TestHttpUnitIntegration.java,junit.framework.Test 
TestServletContext.java,org.apache.cactus.internal.CactusTestCase 
TestServletContext.java,junit.framework.Test 
TestTearDownException.java,org.apache.cactus.internal.CactusTestCase 
TestTearDownException.java,junit.framework.Test 
TestGlobalBeginEnd.java,org.apache.cactus.internal.CactusTestCase 
TestGlobalBeginEnd.java,junit.framework.Test 
TestJUnitTestCaseWrapper.java,junit.framework.Test 
TestHttpHeaders.java,org.apache.cactus.internal.CactusTestCase 
TestHttpHeaders.java,junit.framework.Test 
TestBasicAuthentication.java,org.apache.cactus.internal.CactusTestCase 
TestBasicAuthentication.java,junit.framework.Test 
TestClientServerSynchronization.java,org.apache.cactus.internal.CactusTestCase 
TestClientServerSynchronization.java,junit.framework.Test 
TestSetURL.java,org.apache.cactus.internal.CactusTestCase 
TestSetURL.java,junit.framework.Test 
TestRequestDispatcher.java,org.apache.cactus.internal.CactusTestCase 
TestRequestDispatcher.java,junit.framework.Test 
TestHttpRequest.java,org.apache.cactus.internal.CactusTestCase 
TestHttpRequest.java,junit.framework.Test 
TestCookie.java,org.apache.cactus.internal.CactusTestCase 
TestCookie.java,junit.framework.Test 
TestHttpResponse.java,org.apache.cactus.internal.CactusTestCase 
TestHttpResponse.java,junit.framework.Test 
TestHttpParameters.java,org.apache.cactus.internal.CactusTestCase 
TestHttpParameters.java,junit.framework.Test 
TestServletRedirectorOverride.java,org.apache.cactus.internal.CactusTestCase 
TestServletRedirectorOverride.java,junit.framework.Test 
TestServerSideExceptions.java,org.apache.cactus.internal.CactusTestCase 
TestServerSideExceptions.java,junit.framework.Test 
TestServerSideExceptions.java,java.io.Serializable 
TestServerSideExceptions.java,java.io.Serializable 
TestHttpSession.java,org.apache.cactus.internal.CactusTestCase 
TestHttpSession.java,junit.framework.Test 
TestJspPageContext.java,org.apache.cactus.internal.CactusTestCase 
TestJspPageContext.java,junit.framework.Test 
TestJspOut.java,org.apache.cactus.internal.CactusTestCase 
TestJspOut.java,junit.framework.Test 
SampleServlet5.java,java.io.Serializable 
SampleServlet5.java,javax.servlet.Servlet 
SampleServlet5.java,javax.servlet.ServletConfig 
SampleServletConfig5.java,java.io.Serializable 
SampleServletConfig5.java,javax.servlet.Servlet 
SampleServletConfig5.java,javax.servlet.ServletConfig 
SampleTag9.java,javax.servlet.jsp.tagext.IterationTag 
SampleTag9.java,java.io.Serializable 
SampleTag9.java,javax.servlet.jsp.tagext.Tag 
SampleBodyTag45.java,javax.servlet.jsp.tagext.BodyTag 
SampleBodyTag45.java,javax.servlet.jsp.tagext.IterationTag 
SampleBodyTag45.java,javax.servlet.jsp.tagext.Tag 
SampleBodyTag45.java,java.io.Serializable 
NullConfigurator.java,org.contract4j5.configurator.Configurator 
AbstractConfigurator.java,org.contract4j5.configurator.Configurator 
Configurator.java,java.io.Serializable 
PropertiesConfigurator.java,org.contract4j5.configurator.Configurator 
PropertiesConfigurator.java,java.lang.Comparable 
PropertiesConfigurator.java,java.io.Serializable 
PropertiesConfigurator.java,java.lang.Comparable 
PropertiesConfigurator.java,java.io.Serializable 
TestContextImpl.java,org.contract4j5.context.TestContext 
Pre.java,java.lang.annotation.Annotation 
Invar.java,java.lang.annotation.Annotation 
Contract.java,java.lang.annotation.Annotation 
Post.java,java.lang.annotation.Annotation 
Contract4J.java,java.lang.Comparable 
Contract4J.java,java.io.Serializable 
ContractEnforcerHelper.java,org.contract4j5.enforcer.ContractEnforcer 
NullContractEnforcer.java,org.contract4j5.enforcer.ContractEnforcer 
DefaultContractEnforcer.java,org.contract4j5.enforcer.ContractEnforcer 
ContractError.java,java.io.Serializable 
TestSpecificationError.java,java.io.Serializable 
ExpressionInterpreterHelper.java,org.contract4j5.interpreter.ExpressionInterpreter 
NullExpressionInterpreter.java,org.contract4j5.interpreter.ExpressionInterpreter 
ExpressionInterpreter.java,java.lang.Comparable 
ExpressionInterpreter.java,java.io.Serializable 
BSFEngineAdapter.java,org.apache.bsf.BSFEngine 
BSFEngineAdapter.java,java.beans.PropertyChangeListener 
BSFEngineAdapter.java,java.util.EventListener 
BSFExpressionInterpreterAdapter.java,org.contract4j5.interpreter.ExpressionInterpreter 
GroovyBSFExpressionInterpreter.java,org.contract4j5.interpreter.ExpressionInterpreter 
JexlBSFEngine.java,org.apache.bsf.BSFEngine 
JexlBSFEngine.java,java.beans.PropertyChangeListener 
JexlBSFEngine.java,java.util.EventListener 
JexlBSFExpressionInterpreter.java,org.contract4j5.interpreter.ExpressionInterpreter 
JRubyBSFExpressionInterpreter.java,org.contract4j5.interpreter.ExpressionInterpreter 
StubBSFExpressionInterpreter.java,org.contract4j5.interpreter.ExpressionInterpreter 
StubBSFEngine.java,org.apache.bsf.BSFEngine 
StubBSFEngine.java,java.beans.PropertyChangeListener 
StubBSFEngine.java,java.util.EventListener 
GroovyExpressionInterpreter.java,org.contract4j5.interpreter.ExpressionInterpreter 
JexlExpressionInterpreter.java,org.contract4j5.interpreter.ExpressionInterpreter 
JRubyExpressionInterpreter.java,org.contract4j5.interpreter.ExpressionInterpreter 
WriterReporter.java,org.contract4j5.reporter.Reporter 
NullReporter.java,org.contract4j5.reporter.Reporter 
CompositeReporter.java,org.contract4j5.reporter.Reporter 
ReporterHelper.java,org.contract4j5.reporter.Reporter 
Severity.java,java.lang.Comparable 
Severity.java,java.io.Serializable 
DefaultPreTestExpressionMaker.java,org.contract4j5.testexpression.DefaultTestExpressionMaker 
DefaultTestExpressionMakerHelper.java,org.contract4j5.testexpression.DefaultTestExpressionMaker 
SimpleStringDefaultTestExpressionMaker.java,org.contract4j5.testexpression.DefaultTestExpressionMaker 
DefaultPostTestExpressionMaker.java,org.contract4j5.testexpression.DefaultTestExpressionMaker 
ParentTestExpressionFinderImpl.java,org.contract4j5.testexpression.ParentTestExpressionFinder 
ParentTestExpressionFinderImpl.java,org.contract4j5.testexpression.ParentTestExpressionFinderImpl$NameDeterminator 
ParentTestExpressionFinderImpl.java,org.contract4j5.testexpression.ParentTestExpressionFinderImpl$NameDeterminator 
DefaultFieldInvarTestExpressionMaker.java,org.contract4j5.testexpression.DefaultTestExpressionMaker 
ConstructorBoundaryJexlExpressionsWithObjectReferencesTest.java,junit.framework.Test 
ConstructorBoundaryJexlExpressionsWithObjectReferencesTest.java,java.lang.Comparable 
ConstructorBoundaryJexlExpressionsWithObjectReferencesTest.java,java.io.Serializable 
KnownColor.java,java.lang.Comparable 
KnownColor.java,java.io.Serializable 
ConstructorBoundaryGroovyExpressionsWithObjectReferencesTest.java,junit.framework.Test 
ConstructorBoundaryGroovyExpressionsWithObjectReferencesTest.java,java.lang.Comparable 
ConstructorBoundaryGroovyExpressionsWithObjectReferencesTest.java,java.io.Serializable 
ConstructorBoundaryJRubyExpressionsWithObjectReferencesTest.java,junit.framework.Test 
ConstructorInvariantWithGenericsTest.java,junit.framework.Test 
ConstructorFieldInvariantWithGenericsTest.java,junit.framework.Test 
ConstructorPostconditionWithGenericsTest.java,junit.framework.Test 
ConstructorInvarTest.java,junit.framework.Test 
ConstructorBoundaryTest.java,junit.framework.Test 
ConstructorPreconditionWithGenericsTest.java,junit.framework.Test 
ConstructorBoundaryExpressionTest.java,junit.framework.Test 
ObjectFieldInvariantWithGenericsExceptForJexlTest.java,junit.framework.Test 
ObjectFieldInvarTest.java,junit.framework.Test 
PrimitiveFieldInvarTest.java,junit.framework.Test 
MethodBoundaryTest.java,junit.framework.Test 
MethodPreconditionWithGenericsTest.java,junit.framework.Test 
MethodInvarTest.java,junit.framework.Test 
MethodInvariantWithGenericsTest.java,junit.framework.Test 
MethodInvariantWithGenericsTest.java,org.contract4j5.util.Validatable 
MethodPostconditionWithGenericsTest.java,junit.framework.Test 
TypeInvariantWithGenericsTest.java,junit.framework.Test 
TypeInvarTest.java,junit.framework.Test 
ReporterDependencyInitializerTest.java,junit.framework.Test 
ReporterDependencyInitializerTest.java,org.contract4j5.reporter.Reporter 
ConfiguratorForTesting.java,org.contract4j5.configurator.Configurator 
PropertiesConfiguratorTest.java,junit.framework.Test 
PropertiesConfiguratorTest.java,org.contract4j5.configurator.Configurator 
PropertiesConfiguratorTest.java,org.contract4j5.reporter.Reporter 
PropertiesConfiguratorTest.java,java.lang.Appendable 
PropertiesConfiguratorTest.java,java.io.Closeable 
PropertiesConfiguratorTest.java,java.io.Flushable 
PropertiesConfiguratorTest.java,java.lang.AutoCloseable 
PropertiesConfiguratorTest.java,java.io.Closeable 
PropertiesConfiguratorTest.java,java.io.Flushable 
PropertiesConfiguratorTest.java,java.lang.AutoCloseable 
PropertiesConfiguratorTest.java,org.contract4j5.interpreter.ExpressionInterpreter 
PropertiesConfiguratorTest.java,org.contract4j5.testexpression.DefaultTestExpressionMaker 
PropertiesConfiguratorTest.java,org.contract4j5.testexpression.ParentTestExpressionFinder 
AbstractConfiguratorTest.java,junit.framework.Test 
AbstractConfiguratorTest.java,org.contract4j5.interpreter.ExpressionInterpreter 
AbstractConfiguratorTest.java,org.contract4j5.enforcer.ContractEnforcer 
AbstractConfiguratorTest.java,org.contract4j5.testexpression.ParentTestExpressionFinder 
AbstractConfiguratorTest.java,org.contract4j5.configurator.Configurator 
DefaultConfigurationWhenNoneUsedExplicitlyTest.java,junit.framework.Test 
ContractEnforcerImpl_invokeTest.java,junit.framework.Test 
DefaultContractEnforcerTest.java,junit.framework.Test 
NewContractEnforcerHelperSubclassTest.java,junit.framework.Test 
NewContractEnforcerHelperSubclassTest.java,org.contract4j5.enforcer.ContractEnforcer 
NewContractEnforcerHelperSubclassTest.java,java.io.Serializable 
GroovyBSFExpressionInterpreterTest.java,junit.framework.Test 
JexlBSFExpressionInterpreterTest.java,junit.framework.Test 
JRubyBSFExpressionInterpreterTest.java,junit.framework.Test 
BSFExpressionInterpreterAdapterSimpleTest.java,junit.framework.Test 
StubBSFEngine.java,org.apache.bsf.BSFEngine 
StubBSFEngine.java,java.beans.PropertyChangeListener 
StubBSFEngine.java,java.util.EventListener 
JRubyExpressionInterpreterTest.java,junit.framework.Test 
ExpressionInterpreterTest_ExpressionManipulationsTest.java,junit.framework.Test 
ExpressionInterpreterTest_ExpressionManipulationsTest.java,org.contract4j5.context.TestContext 
Color.java,java.lang.Comparable 
Color.java,java.io.Serializable 
ExpressionInterpreterStub.java,org.contract4j5.interpreter.ExpressionInterpreter 
ExpressionInterpreterHelperTest.java,junit.framework.Test 
TestResultTest.java,junit.framework.Test 
MethodPropertyExample.java,junit.framework.Test 
ExpressionInterpreterAdapterExpressionEvalTest.java,junit.framework.Test 
ExpressionsWithOtherObjectsTest.java,junit.framework.Test 
ExpressionsWithOtherObjectsTest.java,java.lang.Comparable 
ExpressionsWithOtherObjectsTest.java,java.io.Serializable 
UsageTest.java,junit.framework.Test 
Contract4JTest.java,junit.framework.Test 
ContractInterfaceDerivedImplTest.java,junit.framework.Test 
AnnotationMessageTest.java,junit.framework.Test 
ContractInterfaceImplTest.java,junit.framework.Test 
TestOld.java,junit.framework.Test 
Eclipse153490BugTest.java,junit.framework.Test 
NoContractInterfaceDerivedImplTest.java,junit.framework.Test 
EnableDisableContractsTest.java,junit.framework.Test 
TestContextImplTest.java,junit.framework.Test 
NoContractInterfaceImplTest.java,junit.framework.Test 
OverriddenContractTest.java,junit.framework.Test 
ContractInterfaceTest.java,junit.framework.Test 
ContractInterfaceTest.java,org.contract4j5.util.ExampleContractInterface 
ContractInterfaceTest.java,org.contract4j5.util.ExampleBaseInterface 
ContractInterfaceTest.java,org.contract4j5.util.ExampleContractInterface 
ContractInterfaceTest.java,org.contract4j5.util.ExampleBaseInterface 
DefaultTestExpressionMakerHelperTest.java,junit.framework.Test 
DefaultTestExpressionMakerHelperTest.java,org.contract4j5.testexpression.DefaultTestExpressionMaker 
SimpleStringDefaultTestExpressionMakerTest.java,junit.framework.Test 
ParentTestExpressionFinderImplTest.java,junit.framework.Test 
DefaultPostTestExpressionMakerTest.java,junit.framework.Test 
DefaultFieldInvarTestExpressionMakerTest.java,junit.framework.Test 
DefaultPreTestExpressionMakerTest.java,junit.framework.Test 
ExampleContractInterfaceDerivedImpl.java,org.contract4j5.util.ExampleContractInterface 
ExampleContractInterfaceDerivedImpl.java,org.contract4j5.util.ExampleBaseInterface 
ExampleContractInterfaceImpl.java,org.contract4j5.util.ExampleContractInterface 
ExampleContractInterfaceImpl.java,org.contract4j5.util.ExampleBaseInterface 
NoContractInterface.java,org.contract4j5.util.ExampleBaseInterface 
ExampleContractInterface.java,org.contract4j5.util.ExampleBaseInterface 
NoContractInterfaceDerivedImpl.java,org.contract4j5.util.NoContractInterface 
NoContractInterfaceDerivedImpl.java,org.contract4j5.util.ExampleBaseInterface 
Valid.java,org.contract4j5.util.Validatable 
NoContractInterfaceImpl.java,org.contract4j5.util.NoContractInterface 
NoContractInterfaceImpl.java,org.contract4j5.util.ExampleBaseInterface 
SeverityTest.java,junit.framework.Test 
ConstructWithSpringTest.java,junit.framework.Test 
SimulatorApplet.java,java.awt.event.ActionListener 
SimulatorApplet.java,java.awt.event.ItemListener 
SimulatorApplet.java,java.util.EventListener 
SimulatorApplet.java,javax.accessibility.Accessible 
SimulatorApplet.java,java.awt.image.ImageObserver 
SimulatorApplet.java,java.awt.MenuContainer 
SimulatorApplet.java,java.io.Serializable 
EmptyQueueException.java,java.io.Serializable 
FullQueueException.java,java.io.Serializable 
CheckSitemapTask.java,javafx.concurrent.Worker 
CheckSitemapTask.java,javafx.event.EventTarget 
CheckSitemapTask.java,java.util.concurrent.RunnableFuture 
CheckSitemapTask.java,java.lang.Runnable 
CheckSitemapTask.java,java.util.concurrent.Future 
FilterConfiguration.java,cactus_v1.framework.src.java.share.org.apache.cactus.configuration.WebConfiguration 
FilterConfiguration.java,cactus_v1.framework.src.java.share.org.apache.cactus.configuration.Configuration 
FilterTestController.java,cactus_v1.framework.src.java.share.org.apache.cactus.server.TestController 
FilterImplicitObjects.java,cactus_v1.framework.src.java.share.org.apache.cactus.server.WebImplicitObjects 
FilterImplicitObjects.java,cactus_v1.framework.src.java.share.org.apache.cactus.server.ImplicitObjects 
Cookie.java,java.io.Serializable 
WebTestResult.java,java.io.Serializable 
BaseWebRequest.java,cactus_v1.framework.src.java.share.org.apache.cactus.Request 
WebRequest.java,cactus_v1.framework.src.java.share.org.apache.cactus.Request 
HttpSessionCookie.java,java.io.Serializable 
WebResponseObjectFactory.java,cactus_v1.framework.src.java.share.org.apache.cactus.client.ResponseObjectFactory 
ClientException.java,java.io.Serializable 
ServletExceptionWrapper.java,java.io.Serializable 
ParsingException.java,java.io.Serializable 
BasicAuthentication.java,cactus_v1.framework.src.java.share.org.apache.cactus.client.authentication.Authentication 
FormAuthentication.java,cactus_v1.framework.src.java.share.org.apache.cactus.client.authentication.Authentication 
AbstractAuthentication.java,cactus_v1.framework.src.java.share.org.apache.cactus.client.authentication.Authentication 
HttpClientConnectionHelper.java,cactus_v1.framework.src.java.share.org.apache.cactus.client.connector.http.ConnectionHelper 
JdkConnectionHelper.java,cactus_v1.framework.src.java.share.org.apache.cactus.client.connector.http.ConnectionHelper 
WebConfiguration.java,cactus_v1.framework.src.java.share.org.apache.cactus.configuration.Configuration 
AbstractWebConfiguration.java,cactus_v1.framework.src.java.share.org.apache.cactus.configuration.WebConfiguration 
AbstractWebConfiguration.java,cactus_v1.framework.src.java.share.org.apache.cactus.configuration.Configuration 
JspConfiguration.java,cactus_v1.framework.src.java.share.org.apache.cactus.configuration.WebConfiguration 
JspConfiguration.java,cactus_v1.framework.src.java.share.org.apache.cactus.configuration.Configuration 
BaseConfiguration.java,cactus_v1.framework.src.java.share.org.apache.cactus.configuration.Configuration 
ServletConfiguration.java,cactus_v1.framework.src.java.share.org.apache.cactus.configuration.WebConfiguration 
ServletConfiguration.java,cactus_v1.framework.src.java.share.org.apache.cactus.configuration.Configuration 
AbstractWebTestController.java,cactus_v1.framework.src.java.share.org.apache.cactus.server.TestController 
JspTestController.java,cactus_v1.framework.src.java.share.org.apache.cactus.server.TestController 
ServletImplicitObjects.java,cactus_v1.framework.src.java.share.org.apache.cactus.server.WebImplicitObjects 
ServletImplicitObjects.java,cactus_v1.framework.src.java.share.org.apache.cactus.server.ImplicitObjects 
AbstractWebImplicitObjects.java,cactus_v1.framework.src.java.share.org.apache.cactus.server.WebImplicitObjects 
AbstractWebImplicitObjects.java,cactus_v1.framework.src.java.share.org.apache.cactus.server.ImplicitObjects 
ServletTestController.java,cactus_v1.framework.src.java.share.org.apache.cactus.server.TestController 
WebImplicitObjects.java,cactus_v1.framework.src.java.share.org.apache.cactus.server.ImplicitObjects 
JspImplicitObjects.java,cactus_v1.framework.src.java.share.org.apache.cactus.server.WebImplicitObjects 
JspImplicitObjects.java,cactus_v1.framework.src.java.share.org.apache.cactus.server.ImplicitObjects 
XMLFormatter.java,cactus_v1.framework.src.java.share.org.apache.cactus.server.runner.XMLConstants 
ChainedException.java,java.io.Serializable 
ChainedRuntimeException.java,java.io.Serializable 
RunServerTestsTask.java,javafx.concurrent.Worker 
RunServerTestsTask.java,javafx.event.EventTarget 
RunServerTestsTask.java,java.util.concurrent.RunnableFuture 
RunServerTestsTask.java,java.lang.Runnable 
RunServerTestsTask.java,java.util.concurrent.Future 
WebXmlMergeTask.java,javafx.concurrent.Worker 
WebXmlMergeTask.java,javafx.event.EventTarget 
WebXmlMergeTask.java,java.util.concurrent.RunnableFuture 
WebXmlMergeTask.java,java.lang.Runnable 
WebXmlMergeTask.java,java.util.concurrent.Future 
AbstractServerRun.java,java.lang.Runnable 
AbstractJavaContainer.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.container.Container 
AbstractContainer.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.container.Container 
GenericContainer.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.container.Container 
ContainerWrapper.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.container.Container 
JBoss3xContainer.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.container.Container 
Orion2xContainer.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.container.Container 
Orion1xContainer.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.container.Container 
AbstractOrionContainer.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.container.Container 
Resin2xContainer.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.container.Container 
AbstractTomcatContainer.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.container.Container 
Tomcat3xContainer.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.container.Container 
Tomcat5xContainer.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.container.Container 
Tomcat4xContainer.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.container.Container 
AbstractCatalinaContainer.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.container.Container 
WebLogic7xContainer.java,cactus_v1.integration.ant.src.java.org.apache.cactus.integration.ant.container.Container 
WebXmlVersion.java,java.lang.Comparable 
ApplicationXmlIo.java,org.xml.sax.EntityResolver 
WebXmlIo.java,org.xml.sax.EntityResolver 
ApplicationXmlVersion.java,java.lang.Comparable 
MockHttpServer.java,java.lang.Runnable 
Season2.java,testing.Season 
Point.java,figures.FigureElement 
Line.java,figures.FigureElement 
FastColorsCalculator.java,java.lang.Runnable 
MandelbrotCalculator.java,java.lang.Runnable 
DrawingCanvas.java,java.awt.event.MouseListener 
DrawingCanvas.java,java.awt.event.MouseMotionListener 
DrawingCanvas.java,java.util.EventListener 
DrawingCanvas.java,javax.accessibility.Accessible 
DrawingCanvas.java,java.awt.image.ImageObserver 
DrawingCanvas.java,java.awt.MenuContainer 
DrawingCanvas.java,java.io.Serializable 
DrawingCanvas.java,java.awt.event.KeyListener 
DrawingCanvas.java,java.util.EventListener 
FractalCalculator.java,java.lang.Runnable 
JuliaCalculator.java,java.lang.Runnable 
ControlPanel.java,javax.accessibility.Accessible 
ControlPanel.java,java.awt.image.ImageObserver 
ControlPanel.java,java.awt.MenuContainer 
ControlPanel.java,java.io.Serializable 
ControlPanel.java,java.awt.event.ActionListener 
ControlPanel.java,java.util.EventListener 
ControlPanel.java,java.awt.event.ActionListener 
ControlPanel.java,java.util.EventListener 
ControlPanel.java,java.awt.event.FocusListener 
ControlPanel.java,java.util.EventListener 
ControlPanel.java,java.awt.event.ActionListener 
ControlPanel.java,java.util.EventListener 
ControlPanel.java,java.awt.event.ItemListener 
ControlPanel.java,java.util.EventListener 
ControlPanel.java,java.awt.event.ActionListener 
ControlPanel.java,java.util.EventListener 
ControlPanel.java,java.awt.event.ActionListener 
ControlPanel.java,java.util.EventListener 
ControlPanel.java,java.awt.event.KeyListener 
ControlPanel.java,java.util.EventListener 
ControlPanel.java,java.awt.event.ActionListener 
ControlPanel.java,java.util.EventListener 
ControlPanel.java,java.awt.event.KeyListener 
ControlPanel.java,java.util.EventListener 
Fractal.java,javax.accessibility.Accessible 
Fractal.java,java.awt.image.ImageObserver 
Fractal.java,java.awt.MenuContainer 
Fractal.java,java.io.Serializable 
ConcurrentIdentityHashMap.java,java.util.concurrent.ConcurrentMap 
ConcurrentIdentityHashMap.java,java.io.Serializable 
ConcurrentIdentityHashMap.java,java.util.Map 
ConcurrentIdentityHashMap.java,java.io.Serializable 
ConcurrentIdentityHashMap.java,java.util.concurrent.locks.Lock 
ConcurrentIdentityHashMap.java,java.util.Iterator 
ConcurrentIdentityHashMap.java,java.util.Enumeration 
ConcurrentIdentityHashMap.java,java.util.Iterator 
ConcurrentIdentityHashMap.java,java.util.Enumeration 
ConcurrentIdentityHashMap.java,java.util.Map$Entry 
ConcurrentIdentityHashMap.java,java.util.Iterator 
ConcurrentIdentityHashMap.java,java.util.Set 
ConcurrentIdentityHashMap.java,java.util.Collection 
ConcurrentIdentityHashMap.java,java.lang.Iterable 
ConcurrentIdentityHashMap.java,java.util.Collection 
ConcurrentIdentityHashMap.java,java.lang.Iterable 
ConcurrentIdentityHashMap.java,java.util.Set 
ConcurrentIdentityHashMap.java,java.util.Collection 
ConcurrentIdentityHashMap.java,java.lang.Iterable 
ConcurrentIdentityHashMap.java,java.util.Map$Entry 
DummyMonitoredItem.java,javax.servlet.Servlet 
DummyMonitoredItem.java,javax.servlet.ServletConfig 
DummyMonitoredItem.java,java.io.Serializable 
TemplateOperationMonitorTest.java,junit.framework.Test 
ServiceException.java,java.io.Serializable 
GlassboxServiceImpl.java,glassbox.agent.control.api.GlassboxService 
SlowProblemComparator.java,java.util.Comparator 
OperationAnalyzer.java,java.util.Comparator 
OperationAnalyzer.java,glassbox.agent.api.NotSerializable 
OperationAnalyzer.java,glassbox.analysis.OperationAnalyzer$CallAccumulator 
OperationAnalyzer.java,glassbox.agent.api.NotSerializable 
OperationAnalyzer.java,glassbox.analysis.OperationAnalyzer$CallAccumulator 
OperationAnalyzer.java,glassbox.agent.api.NotSerializable 
OperationAnalyzer.java,glassbox.analysis.OperationAnalyzer$CallAccumulator 
OperationAnalyzer.java,glassbox.agent.api.NotSerializable 
PerfStatsComparator.java,java.util.Comparator 
DefaultDatabaseEventFactory.java,glassbox.analysis.resource.jdbc.DatabaseEventFactory 
DefaultDatabaseEventFactory.java,glassbox.track.api.FailureDetectionStrategy 
OptionalBean.java,org.springframework.beans.factory.BeanNameAware 
GlassboxInitializationImpl.java,glassbox.config.ApplicationLifecycleAware 
InterfaceBasedMBeanInfoAssembler.java,org.springframework.beans.factory.BeanClassLoaderAware 
InterfaceBasedMBeanInfoAssembler.java,org.springframework.beans.factory.InitializingBean 
